2020-02-13/22:53:11		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:09		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:09		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:10		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:10		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:10		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:10		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:10		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:10		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:10		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:10		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:10		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:10		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:10		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:10		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:10		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:10		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:10		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:10		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:10		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:10		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:10		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:10		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:10		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:10		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:10		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:10		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:10		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:10		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:11		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:11		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:11		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:11		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:11		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:11		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:11		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:11		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:11		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:11		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:11		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:11		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:11		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:11		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:11		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:11		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:11		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:11		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:11		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:11		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:11		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:11		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:11		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:11		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:11		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:11		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:12		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:12		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:12		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:12		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:12		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:12		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:12		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:12		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:12		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:12		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:12		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:12		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:12		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:12		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:12		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:12		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:12		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:12		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:12		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:12		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:12		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:12		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:12		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:12		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:12		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:12		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:12		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:12		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:12		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:13		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:13		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:13		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:13		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:13		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:13		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:13		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:13		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:13		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:13		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:13		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:13		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:13		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:13		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:13		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:13		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:13		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:13		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:13		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:13		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:13		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:13		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:13		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:13		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:13		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:13		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:14		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:14		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:14		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:14		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:14		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:14		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:14		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:14		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:14		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:14		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:14		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:14		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:14		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:14		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:14		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:14		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:14		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:14		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:14		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:14		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:14		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:14		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:14		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:14		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:14		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:14		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:14		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:14		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:14		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:15		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:15		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:15		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:15		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:15		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:15		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:15		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:15		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:15		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:15		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:15		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:15		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:15		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:15		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:15		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:15		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:15		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:15		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:15		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:15		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:15		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:15		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:15		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:15		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:15		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:15		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:16		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:16		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:16		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:16		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:16		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:16		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:16		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:16		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:16		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:16		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:16		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:16		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:16		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:16		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:16		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:16		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:16		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:16		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:16		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:16		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:16		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:16		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:16		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:16		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:16		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:16		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:17		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:17		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:17		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:17		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:17		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:17		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:17		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:17		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:17		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:17		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:17		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:17		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:17		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/14:24:17		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
